id,platforms
736276,"PlayStation 5, PC, Xbox One, Xbox Series S/X, PlayStation 4, Nintendo Switch"
638706,"PC, Xbox One, PlayStation 4, macOS"
300764,"PC, Xbox One"
39408,PlayStation 3
1122,"iOS, Android, Xbox One, Wii U, PlayStation 3, PSP, PlayStation 4, macOS, Linux, Wii, Nintendo Switch, PC"
29653,"PC, Xbox 360, Xbox"
425,"PC, Nintendo Switch, PS Vita, PlayStation 4"
614966,"macOS, PC, PlayStation 5, PlayStation 4"
257297,"macOS, Xbox One, iOS, Nintendo Switch, PlayStation 4, Android, PC"
28497,Xbox 360
298424,"PlayStation 4, Xbox One, Nintendo Switch, PC"
311771,"Xbox One, Nintendo Switch, PlayStation 4, PC"
3712,"PlayStation 4, Xbox One, PS Vita, PlayStation 3, Nintendo Switch"
257207,"Xbox One, PC, PlayStation 4"
5702,"PlayStation 3, PC, Xbox 360"
28078,"Nintendo Switch, PC, Xbox One"
22168,"Xbox One, PC"
614968,"Xbox One, PC, Xbox Series S/X"
22036,"PS Vita, PlayStation 4, PC"
51193,"PC, PS Vita, Nintendo Switch, iOS, PlayStation 4"
650620,"PC, Nintendo Switch, Xbox Series S/X, Xbox One, PlayStation 4, PlayStation 5"
5408,PlayStation 3
28594,Xbox 360
815120,"PC, PlayStation 5, Xbox Series S/X, Nintendo Switch, Xbox One, PlayStation 4"
5380,PlayStation 3
34601,"PC, Xbox 360"
304922,"Xbox One, PC, Nintendo Switch, PlayStation 4"
21998,Xbox One
4287,"PlayStation 3, Xbox 360"
62478,"PC, Xbox One, PlayStation 4"
58799,"PlayStation 4, PC, PlayStation 5"
41961,"Xbox 360, PC, PlayStation 3"
4254,PlayStation 3
28246,"Xbox 360, PlayStation 3"
264754,"Xbox One, iOS, PC, Nintendo Switch"
25427,"Wii, macOS, PlayStation 3, PlayStation 2, Xbox 360, Nintendo DS"
5701,"PlayStation 3, PlayStation 2, Wii, Xbox 360"
53830,"Commodore / Amiga, Xbox One, PC, Nintendo 3DS, Wii U, Wii, Xbox 360, PlayStation 4, Game Boy, Atari 7800, NES, SEGA Master System"
5614,"PC, Xbox 360, PlayStation 3, Wii, PlayStation 2"
1172,"PC, iOS, Android, PlayStation 4, Nintendo Switch"
2956,"PlayStation 3, PlayStation 4, Xbox One, Xbox 360"
3244,"PlayStation 3, PS Vita, PC"
511453,"PC, PlayStation 4, Nintendo Switch, Xbox One"
62026,"PlayStation 4, PC, Nintendo Switch, Web"
60571,"PC, PlayStation 4"
40877,"PC, PlayStation 3, Xbox 360"
46875,"PlayStation 4, PC"
164,"PlayStation 4, PC"
12071,"Xbox 360, PC"
1157,PlayStation 4
259933,"PC, Xbox One"
759686,"PC, Xbox Series S/X, Xbox One, PlayStation 5, PlayStation 4"
513070,"PlayStation 4, Xbox One"
40986,"PC, PlayStation 3, Xbox 360"
47772,"PlayStation 3, Xbox 360, PC, iOS, Android"
366877,"PlayStation 4, PC, Xbox Series S/X, PlayStation 5, Xbox One"
5369,"Xbox 360, PSP, iOS, Wii, Nintendo DS, PlayStation 3"
28889,Xbox 360
6618,"iOS, Xbox One, Nintendo Switch, PC"
2510,"PS Vita, Xbox One, PC"
72,PlayStation 4
26531,"Wii, PlayStation 3"
3159,"PlayStation 4, Nintendo Switch, Linux, macOS, PC"
2952,"PlayStation 2, PlayStation 4"
50503,"PC, PlayStation 4"
12350,"PlayStation 4, Xbox One, PC"
28768,Xbox 360
41706,"PC, PlayStation 3, Xbox 360"
4487,"PC, PlayStation 3, Xbox 360"
16605,"PlayStation 4, Xbox One, PC, Linux, macOS"
10521,"PlayStation 4, macOS, PC, Linux, Xbox One"
312,"Nintendo Switch, Linux, macOS, PC, iOS, Xbox One, PlayStation 4, Android"
558978,"PlayStation 4, PC, Nintendo Switch, Xbox One"
61070,"PC, PlayStation 4, Xbox One"
44990,"Nintendo Switch, Xbox One, PlayStation 4, PC"
59589,"PS Vita, Nintendo Switch, PC, PlayStation 4"
42264,"Linux, macOS, Xbox 360, PC, PlayStation 3"
6591,"PlayStation 4, Xbox One, Xbox 360"
244885,PlayStation 4
303596,"PlayStation 4, Nintendo Switch, PC"
22255,"Xbox One, PlayStation 4, Nintendo Switch, PC, Android, iOS"
650806,"Xbox One, Xbox Series S/X, PlayStation 4, PlayStation 5, PC"
558985,"Xbox One, Nintendo Switch, PlayStation 4, PC"
58699,"Xbox One, Nintendo Switch, PlayStation 4, PC"
5366,"PC, PSP, PlayStation 3"
3782,"Xbox 360, PC, macOS, Linux, PlayStation 3"
961199,"Xbox Series S/X, PlayStation 4, Nintendo Switch, PC, PlayStation 5"
324995,"PlayStation 5, Xbox Series S/X, PlayStation 4, Nintendo Switch, PC, Xbox One"
29047,Xbox 360
29046,"Xbox 360, PC"
28949,Xbox 360
1614,"PC, PlayStation 2, PlayStation 3, Nintendo Switch, Android, Xbox 360, iOS"
566671,"Xbox One, PC, Nintendo Switch, Xbox Series S/X"
62414,"Android, PlayStation 4, Linux, macOS, PC, Xbox One, Nintendo Switch"
28376,Xbox 360
59044,"Nintendo Switch, Xbox One, PS Vita, PC"
804786,"Linux, macOS, PC, Nintendo Switch, Xbox Series S/X, PlayStation 4, Xbox One, PlayStation 5"
58076,"PlayStation 4, Nintendo Switch, Linux, macOS, PC, Xbox One"
380859,"macOS, PC, Xbox One, Nintendo Switch, Xbox Series S/X"
25646,"Xbox 360, PlayStation 2, PlayStation 3, Wii"
43576,"PC, PlayStation 3, Xbox One, Xbox 360, PlayStation 4"
59869,"iOS, Nintendo Switch, macOS, PlayStation 4, Xbox One, PC"
28527,Xbox 360
46800,"iOS, PlayStation 4, Xbox One, macOS, PC, Android, Linux"
53839,"Atari ST, iOS, PC, Nintendo 3DS, Wii U, Wii, Nintendo Switch, Xbox 360, PlayStation 3, Android, Game Boy Advance, Game Boy Color, NES, Commodore / Amiga"
4565,PlayStation 3
46128,"Neo Geo, Nintendo Switch, PlayStation 4"
39662,"Xbox 360, PlayStation 3, PC"
2084,"PlayStation 4, PC"
26648,"PlayStation 3, Wii, Xbox 360"
813607,"PlayStation 5, PlayStation 4, Nintendo Switch, Xbox One, PC, Xbox Series S/X"
45912,"PC, PlayStation 4, Nintendo Switch"
34872,"PlayStation 2, PC, Xbox 360"
795939,"PC, PlayStation 4, PlayStation 5"
60582,"Xbox One, PlayStation 4, Nintendo Switch, Android, macOS, Linux, iOS, PC"
4562,PlayStation 3
349386,"PlayStation 4, PC"
55424,"Commodore / Amiga, Atari ST, Classic Macintosh, PC, iOS, macOS, Linux, PlayStation 3, Nintendo DS, Android"
554700,"PC, Xbox One, PlayStation 4, Xbox Series S/X, PlayStation 5"
28443,Xbox 360
58774,"PlayStation 4, Xbox One, PC"
28737,"PlayStation 3, Xbox 360, PlayStation 2, Wii, iOS, PSP, Nintendo DS"
42031,"PC, PlayStation 3"
26314,"Wii, PC, Xbox 360, iOS, PlayStation 3"
43834,"Xbox One, PC, PlayStation 4"
50741,"Xbox One, PC, PlayStation 4"
515,"Wii U, PlayStation 4, PC, Linux, macOS"
3309,"PC, Android, Xbox One, Nintendo Switch, PlayStation 4, iOS"
1144,"Xbox One, PC, PlayStation 4, Linux, macOS"
59156,"PlayStation 4, Xbox One, Nintendo Switch, PC"
28367,"Xbox 360, Xbox One"
28450,Information not available
257782,"macOS, PC, iOS, PlayStation 4, Xbox One, Nintendo Switch"
961684,"PC, PlayStation 4, PlayStation 5"
548027,"PC, Xbox One, Nintendo Switch, PlayStation 4"
52210,"Xbox One, PlayStation 4, Nintendo Switch, PC"
3755,"PlayStation 3, PS Vita"
4921,"PlayStation 3, Android, iOS"
5549,"PlayStation 3, Xbox 360"
4597,"PlayStation 3, Xbox 360, iOS"
30570,"PC, Xbox 360, PlayStation 3"
57898,"PC, PlayStation 4, Nintendo Switch"
53171,"Nintendo 3DS, Atari ST, PlayStation 4, Wii, NES, SEGA Master System, Game Gear, Apple II, Game Boy, PC, Game Boy Advance, Wii U, Commodore / Amiga"
3355,"Nintendo DS, PlayStation 2, PlayStation 3, Game Boy Advance, Xbox"
962985,"PC, PlayStation 5, PlayStation 4, Xbox Series S/X, Xbox One, Nintendo Switch"
286536,"Nintendo Switch, PC, Xbox One, PlayStation 4"
28228,Xbox 360
440080,"Nintendo Switch, Xbox One, PlayStation 4, PC"
840855,"Linux, macOS, PC, PlayStation 5, PlayStation 4, Nintendo Switch"
60951,"PC, PlayStation 4, Xbox One"
4412,PlayStation 3
28419,Xbox 360
2452,"PlayStation 4, PlayStation 2"
61345,PlayStation 4
51937,"Nintendo Switch, PS Vita, Xbox One, PC"
36371,"PlayStation 2, PC, macOS, PlayStation 3, Game Boy Advance, Xbox, GameCube"
45590,"PlayStation 4, PC"
454535,"PC, PlayStation 4"
23373,"PC, Xbox One, PlayStation 4"
65303,"PC, Xbox One, PlayStation 5, Xbox Series S/X, PlayStation 4, Nintendo Switch"
3831,"PlayStation 3, Xbox 360, PC, Linux, macOS"
28338,Xbox 360
46423,PlayStation 4
651268,"PC, Nintendo Switch, PlayStation 4"
5375,"PlayStation 3, PC"
28445,Xbox 360
548033,"PlayStation 5, Xbox Series S/X, PlayStation 4, Nintendo Switch, macOS, PC, Xbox One"
62421,"Nintendo Switch, PlayStation 4, Xbox One, PC, macOS, Linux"
46,PlayStation 4
1444,PlayStation 4
667781,"Linux, macOS, PC, PlayStation 5, PlayStation 4, Xbox Series S/X, Nintendo Switch, Xbox One"
2391,"PlayStation 4, PlayStation 2"
769960,"PlayStation 5, PC, Xbox One, Xbox Series S/X, PlayStation 4"
25212,"PC, Nintendo DS, PlayStation 2, PlayStation 3"
2810,"Xbox One, Nintendo Switch, PlayStation 4, PC"
663785,"PlayStation 5, Xbox One, Xbox Series S/X, PC"
309756,"Nintendo Switch, Xbox One, PlayStation 4, PC"
428701,"macOS, PC, Nintendo Switch, Xbox Series S/X, Xbox One"
327228,"Nintendo Switch, Xbox One, PC, PlayStation 4"
9950,"Nintendo Switch, Xbox One, PlayStation 4, PC"
3158,"PS Vita, PlayStation 4, PlayStation 3, PC"
28891,"Xbox 360, PlayStation 3, Wii"
341596,"PC, Xbox One, Nintendo Switch, PlayStation 4"
44622,"Android, Xbox One, PlayStation 4, iOS, Nintendo Switch, PC"
28838,Xbox 360
62449,"Xbox One, Nintendo Switch, PlayStation 4, macOS, Linux, Android, PC"
19500,"Xbox One, PC"
87820,"PC, PlayStation 3, Xbox 360, macOS"
59024,"Nintendo Switch, Xbox One, PC, PlayStation 4"
43847,"Xbox One, PC"
764954,"PlayStation 5, PlayStation 4, Xbox Series S/X, Xbox One, PC"
5664,"Xbox 360, PlayStation 3, PC"
59198,"Nintendo Switch, PlayStation 4, PC"
2855,"PlayStation 3, PlayStation 4, PC"
293455,"PC, Nintendo Switch, Xbox One"
4364,"Nintendo Switch, PlayStation 3, Wii, SEGA Master System"
2295,"Xbox One, PlayStation 4, Nintendo Switch, PC"
383587,"Xbox One, PlayStation 4, PC"
62063,"macOS, Linux, PC, Xbox One"
23350,"Xbox, Xbox One, PC"
2165,"Xbox One, PlayStation 4, PC"
646,"iOS, Xbox One, PlayStation 4, Nintendo Switch, PC, Linux, macOS"
5618,"PlayStation 3, Xbox 360"
964508,"PlayStation 5, PlayStation 4, Xbox Series S/X, PC, Xbox One"
59164,"Xbox One, PlayStation 4"
917742,"PC, PlayStation 5, PlayStation 4, Xbox Series S/X, Xbox One"
616754,"Xbox One, PlayStation 4, PC, Xbox Series S/X, PlayStation 5"
304184,"PC, PlayStation 4, macOS, Nintendo Switch, Xbox Series S/X, PlayStation 5, iOS"
372640,"PlayStation 4, Nintendo Switch, PC, Xbox One"
28369,Xbox 360
28869,Xbox 360
262445,"PlayStation 4, Nintendo Switch, macOS, PC, Xbox One"
41133,"PC, PlayStation 3, Xbox 360"
19607,"Xbox 360, PC"
52418,"Xbox 360, Xbox One, PC, Wii U, Wii, Nintendo 3DS, PlayStation 4, Atari 2600, Game Boy Advance, Atari 8-bit, Game Boy, Atari 7800, Atari 5200, Apple II, NES, Commodore / Amiga"
350701,"Xbox One, PlayStation 4, PC"
65,"PlayStation 4, Nintendo Switch, PC"
28275,"PC, Xbox 360"
412464,"PlayStation 4, Xbox One, Nintendo Switch"
28695,"Xbox 360, PlayStation 3"
21244,PlayStation 4
14756,"Nintendo Switch, PC, Xbox One, PlayStation 4"
13245,"macOS, Xbox One, Android, PlayStation 4, Nintendo Switch, PC, Linux, iOS"
59154,"Xbox One, PlayStation 4, Nintendo Switch, macOS, PC"
1060,PlayStation 4
10542,"PlayStation 4, PC"
13460,"Xbox 360, Wii, Nintendo DS, PC"
425206,"PC, PlayStation 4, PS Vita"
45882,"Xbox One, PlayStation 4, Nintendo Switch, macOS, Linux, PC, Android, iOS"
5521,"PlayStation 3, Xbox 360, PC"
1277,"Xbox One, PlayStation 4, PC"
1176,"PlayStation 4, PC"
5128,"Wii, Nintendo DS, PlayStation 3"
40076,"PC, Xbox 360"
45485,"Xbox One, PlayStation 4, Nintendo Switch, Linux, macOS, PC"
24890,"PC, Wii, Xbox 360"
1,"Xbox One, PlayStation 4, Nintendo Switch, PC, macOS"
49745,PlayStation 4
39481,"PlayStation 2, Wii, PlayStation 3"
5031,PlayStation 3
29026,Xbox 360
3836,"PlayStation 4, Xbox One"
42049,"PC, PlayStation 3, Xbox 360"
23342,"PlayStation 4, Xbox One, PC"
22204,"PlayStation 4, Xbox One, PC"
3473,"PlayStation 3, Xbox 360, Android, PC"
319152,"PC, macOS, Xbox One, PlayStation 4"
313733,"Nintendo Switch, PlayStation 4, iOS, Android"
54051,"SEGA Master System, Game Gear, Atari ST, Xbox 360, SNES, NES, Commodore / Amiga, Genesis"
791639,"PlayStation 5, Xbox Series S/X, PC, Nintendo Switch, Xbox One, PlayStation 4"
3796,"PlayStation 3, PS Vita, Xbox 360"
5519,"PlayStation 3, PC, Xbox 360, PSP"
23228,"PS Vita, Xbox One, Nintendo Switch, PC"
36472,"PC, Wii, PlayStation 3"
47350,"Xbox One, Nintendo Switch, PlayStation 4"
25367,"macOS, Wii, Xbox 360, PC"
29031,"Xbox 360, Xbox One, Xbox"
58324,"Xbox One, PS Vita, Nintendo Switch, PC"
45211,"PlayStation 4, Xbox One, Nintendo Switch, PC"
28220,"Xbox 360, Xbox One"
53585,"Xbox, Game Boy Advance, PlayStation 3, SNES"
244736,"PlayStation 4, Xbox One, Nintendo Switch"
13464,"PlayStation 4, Nintendo DS, Android, iOS, PC, macOS, Linux, Xbox One"
2057,"PC, Nintendo 3DS, Nintendo DS, Wii, Xbox 360, PlayStation 4, Nintendo Switch, Xbox One, Android, iOS"
62470,"Xbox One, Nintendo Switch, PlayStation 4, Linux, macOS, Android, PC"
316860,"macOS, iOS, PC, Linux, Nintendo Switch, PlayStation 4, Xbox One"
536891,"Nintendo Switch, PC, macOS, Xbox One"
325037,"PC, PlayStation 4, Xbox One, Nintendo Switch"
53562,"Xbox, PlayStation 2, Xbox One, Xbox 360, GameCube"
29072,Xbox 360
29248,"PlayStation 4, PC"
564,"Xbox 360, iOS, PC"
34887,"PC, Xbox 360, Xbox"
3753,"Xbox One, PlayStation 4"
857633,"Xbox Series S/X, PlayStation 4, PlayStation 5, PC, Xbox One"
3976,"PSP, Xbox 360, PC, PlayStation 2"
5683,PlayStation 3
9995,"macOS, Nintendo Switch, PC, PlayStation 4"
3349,"PlayStation 4, PC, macOS, Linux, Nintendo Switch"
25699,"PlayStation 3, Wii"
2086,"PlayStation 4, PC, Nintendo Switch"
5283,"PlayStation 3, PC"
59604,"PlayStation 4, PC"
60606,"Nintendo Switch, PlayStation 4, Xbox One, PC, macOS"
26160,"PC, Wii, PlayStation 2, PlayStation 3"
379496,"Xbox One, Nintendo Switch, iOS, macOS, PlayStation 4, PC"
5455,PlayStation 3
45287,"PlayStation 4, PS Vita, Nintendo 3DS"
493464,"PlayStation 5, PlayStation 4, Xbox One, PC, iOS"
23900,"PlayStation 5, Xbox Series S/X, PlayStation 4, PC, Xbox One, Nintendo Switch, Wii U"
244739,"PlayStation 4, Xbox One, Nintendo Switch"
5685,"Xbox 360, PlayStation 3"
333027,"PC, PS Vita, PlayStation 4"
651271,"PC, PlayStation 5, PlayStation 4, Xbox Series S/X, Xbox One, Nintendo Switch"
527465,PlayStation 4
58828,"Nintendo Switch, Xbox One, macOS, PC"
395178,"PC, PlayStation 4"
1620,"Xbox One, Wii U, PlayStation 4, Linux, PC, macOS"
2353,PlayStation 4
395968,"Nintendo Switch, PlayStation 4, PC"
395177,"PC, PlayStation 4"
29085,"Xbox 360, PC"
46422,PlayStation 4
12351,"Nintendo Switch, PlayStation 4, PC, macOS"
3953,"PlayStation 3, PS Vita"
2322,"Xbox One, PS Vita, PlayStation 4, macOS, PC, Linux"
3506,"PS Vita, Nintendo Switch, PlayStation 3, PlayStation 4"
37581,"macOS, Linux, Commodore / Amiga, PSP, Xbox, Game Boy Advance, Nintendo DS, Xbox One, GameCube, Dreamcast, Genesis, PC"
328005,"PC, PlayStation 4, Nintendo Switch"
3588,"Wii, GameCube, Game Boy Advance, PlayStation 2, PC, PlayStation 3, Xbox 360"
751912,"PC, PlayStation 5, Xbox Series S/X, PlayStation 4, Xbox One"
60280,"PC, macOS, Linux, Xbox One"
4776,"PlayStation 3, PC, PlayStation 4, PS Vita"
482923,"PlayStation 4, PC"
28934,Xbox 360
58257,"Nintendo Switch, PC, PlayStation 4"
840778,"PC, PlayStation 5, Xbox Series S/X, Xbox One, PlayStation 4"
5575,"PlayStation 3, Xbox 360"
49170,"Nintendo Switch, PC, Xbox One, PlayStation 4"
3947,"PlayStation 3, Xbox 360"
28408,"PlayStation 3, Xbox 360"
51354,"PlayStation 4, Xbox One, Nintendo Switch, Linux, macOS, PC"
674346,"PC, Xbox One"
1129,"PlayStation 4, PC"
605544,PlayStation 4
38369,"PC, Xbox 360"
53798,"Wii U, NES, PC, Atari ST, Game Boy, Commodore / Amiga, Genesis, PlayStation 4, Xbox One"
59866,"PlayStation 4, Xbox One, Nintendo Switch, PC"
5287,"Xbox 360, PlayStation 3, Android"
684909,"PlayStation 5, Xbox Series S/X, PlayStation 4, Nintendo Switch, macOS, PC, iOS, Xbox One"
3608,"PC, Xbox One, PlayStation 4"
395176,"PlayStation 4, PC"
4366,"PC, PlayStation 3"
60342,"Xbox One, PlayStation 4, PC"
4797,"Xbox 360, PlayStation 3"
50240,"PC, PlayStation 4, Xbox One"
3958,"PlayStation 3, Xbox 360"
1087,"PlayStation 4, PC"
394392,"PC, Xbox 360, PlayStation 3"
616750,"PC, macOS, PlayStation 5, PlayStation 4, Nintendo Switch, Xbox Series S/X, Xbox One"
52280,"PS Vita, Nintendo Switch, Xbox One"
28286,Xbox 360
1085,"Xbox One, PlayStation 4, PC"
489294,"PlayStation 4, Linux, PC, Xbox One"
28827,Xbox 360
306029,"PC, Xbox One, PlayStation 4, iOS, macOS, Nintendo Switch"
11130,"PlayStation 4, Xbox One, PC"
603960,"PC, Xbox Series S/X, Xbox One"
455578,"PC, PlayStation 4, Nintendo Switch, Xbox One"
6853,"Xbox 360, iOS, macOS, PC, PlayStation 3"
8431,Xbox One
3,"Xbox One, Wii U, PlayStation 4, PC"
45897,"PC, PlayStation 4"
4144,PlayStation 3
28531,Xbox 360
331360,"PlayStation 4, PlayStation 3"
28799,Xbox 360
47324,"Xbox One, Android, Nintendo Switch, PC, Linux, macOS"
45964,"PlayStation 4, Xbox One, PC"
51803,"Android, PlayStation 4, Xbox One, Nintendo Switch, PC, macOS, Linux"
5555,"Xbox 360, Wii, PlayStation 3"
398418,"Xbox One, PlayStation 4, PC"
28244,Xbox 360
45844,"Xbox One, PlayStation 4, PC"
396871,"PlayStation 4, PC"
28243,Xbox 360
23251,"Xbox One, PlayStation 4, Nintendo Switch, PC"
534163,"Xbox One, PC, Xbox Series S/X"
50758,"PS Vita, PC, iOS, PlayStation 4, Xbox One, Android, SNES, Nintendo Switch"
4135,"Android, PS Vita, PlayStation 3, PC, iOS, Commodore / Amiga"
288949,"PlayStation 4, Nintendo Switch, PS Vita"
339962,PlayStation 4
462678,"PC, Android, Nintendo Switch, Xbox One, PlayStation 5, PlayStation 4, iOS"
11423,"Xbox One, PlayStation 4, Nintendo Switch, PC"
4369,PlayStation 3
681399,"PC, PlayStation 4, PlayStation 5"
4781,"Android, Linux, macOS, PC, iOS, Jaguar, PlayStation 3, Nintendo DS"
22033,"Xbox One, iOS, Nintendo Switch, PlayStation 4, Android, macOS, Linux, PC"
248497,"Nintendo Switch, PlayStation 4, Xbox One, PC"
10372,"PlayStation 4, Xbox One, PC"
61598,"PlayStation 4, PC"
39716,"PC, Xbox 360, PlayStation 3"
626,Xbox One
638649,"PlayStation 5, Xbox Series S/X, PlayStation 4, Nintendo Switch, PC, Xbox One"
28440,Xbox 360
4009,"PlayStation 3, PC"
3643,"PlayStation 3, PS Vita, Wii U, Nintendo 3DS"
1337,"PC, Xbox One, Wii U, PlayStation 4, iOS, Nintendo DS, Android, Nintendo Switch, Linux, macOS"
28453,Xbox 360
23340,"PlayStation 4, Xbox 360, Wii U, Nintendo Switch, Xbox One"
1061,"PC, PlayStation 4"
385533,PlayStation 4
695801,"Nintendo Switch, PC, PlayStation 4, Xbox One"
52438,"Commodore / Amiga, Xbox, SNES, Game Gear, SEGA Master System, NES, Atari Lynx, Apple II, Atari 5200, Atari 7800, Game Boy, Atari 8-bit, Atari 2600, Android, Xbox 360, iOS, PC, PlayStation 4, Genesis, Xbox One"
562,"PC, iOS, Nintendo Switch, Android, PlayStation 4"
4367,"PC, PlayStation 3, Xbox 360"
19249,"Xbox 360, Genesis, PC, Wii"
28905,"PlayStation 4, PlayStation 2, Nintendo Switch, Xbox 360"
28744,"Xbox 360, PC"
28758,"Xbox 360, PC"
2808,"PC, PlayStation 3, PlayStation 4"
669328,"PlayStation 4, PC, Nintendo Switch, macOS"
520359,"Xbox One, PC, Nintendo Switch, PlayStation 4, Xbox Series S/X, PlayStation 5"
3735,"PlayStation 3, PS Vita"
413881,"Nintendo Switch, Xbox One, PlayStation 4, PC"
23657,"PlayStation 4, Nintendo Switch, PC"
41050,"PC, PlayStation 3"
452,"PlayStation 3, Android, iOS"
366851,"Xbox One, Nintendo Switch, PlayStation 4, PC"
362830,"PC, macOS, Linux, PlayStation 4, Nintendo Switch"
961859,"PlayStation 5, PlayStation 4, PC, Nintendo Switch, Xbox Series S/X, Xbox One"
10609,"PC, Nintendo Switch, PlayStation 4"
28866,"Xbox 360, PC, PlayStation 3"
608717,"PlayStation 4, PC, Nintendo Switch, Xbox One"
351018,"PlayStation 4, PC, Xbox One"
11129,"PlayStation 4, Xbox One, PC"
27912,"Nintendo Switch, PlayStation 4, Xbox One, PC"
29205,PlayStation 4
3724,"Nintendo 3DS, Wii U, PlayStation 3, PlayStation 4"
289929,"PlayStation 4, Xbox One, PC"
395,"PS Vita, Nintendo Switch, Xbox One, macOS, PC, iOS, Android"
370178,"Linux, Xbox One, PC, macOS"
31597,"PlayStation 4, PC, Android"
9797,"macOS, Xbox One, Nintendo Switch, Linux, PC"
844362,"PlayStation 5, Xbox Series S/X, PlayStation 4, Nintendo Switch, PC, Xbox One"
4791,"SEGA Saturn, PlayStation 4, PlayStation 5, Nintendo Switch, PC, PSP, PlayStation, SNES"
304332,PlayStation 4
552943,"iOS, PlayStation 4, Nintendo Switch, PC, Android, Xbox One"
28742,Xbox 360
427942,"PC, macOS, Linux, PlayStation 4"
5358,"PSP, PlayStation 4"
469008,"PlayStation 4, Xbox One, PC, Nintendo Switch"
3099,"PC, PlayStation 3"
325081,"PC, Xbox One, Nintendo Switch, PlayStation 4"
898352,"PC, PlayStation 5, Xbox Series S/X, PlayStation 4, Xbox One"
46287,"Xbox One, PC, macOS"
35209,"GameCube, Xbox, PlayStation, Game Boy Advance, PlayStation 2, PC, PlayStation 4"
15143,"PS Vita, Nintendo Switch, PlayStation 4, Xbox One, PC"
12849,"PC, PSP, PS Vita, Xbox 360"
4503,"PlayStation 3, Xbox 360"
787,"PlayStation 4, PC"
43623,"PC, Xbox One, PlayStation 4"
650585,"Xbox One, PC, PlayStation 4"
29125,Xbox 360
463733,"Xbox One, PlayStation 4"
25201,"Wii, Nintendo DS, PC, Nintendo Switch, Xbox One, PlayStation 4"
326232,"PC, Xbox One, PlayStation 4, Nintendo Switch"
5264,"Xbox 360, PlayStation 2, PlayStation 3, PSP"
39272,"Xbox 360, PlayStation 2, PlayStation 3"
24938,"Linux, macOS, PC, Game Boy Advance, GameCube, Xbox 360, Nintendo DS, Wii, Android"
61896,"Xbox One, PlayStation 4, Nintendo Switch, PC, macOS"
3572,"PlayStation 3, PlayStation 4, PS Vita"
